评论ID,版本,评论内容,情感标注,AI关键词
67557,3.3,帅我一大跳，下个版本真的大的要来了,1,"帅,大的要来了"
37892,2.2,凤求凤你们...稳稳的安心[原神_哇],1,安心
40525,2.3,我萤伟大，无需多言[脱单doge],1,"伟大,无需多言"
20527,1.5,"霍霍:绿发 狐狸 给附身
你是否在寻找:美少女万华镜5——理与迷宫的少女中的萌世歌",0,寻找
61997,3.2,帅帅帅，遐蝶[给心心][给心心],1,"帅,遐蝶"
62903,3.2,好好好，这次周年庆把之前的许多问题给解决了，本人确实曾发表过不好的言论，不过能打我脸我还是乐意的[doge],1,"好好好,解决,打脸,乐意"
52855,2.7,回来了都回来了，凯文老大，爱莉[崩坏3·光辉矢愿_小喇叭],1,"回来了,凯文,爱莉"
71638,3.4,byd给砂金boss形态干出来了,1,"砂金,boss形态"
103159,4.3,圣杯战争2.0赛季即将开幕，静候,1,"期待,赛季"
54233,3.0,三月会下车吗？[Mygo表情包_哈？]三月能下车吗？[Mygo表情包_大哭],0,"询问,表情包"
25044,1.6,那个……义父，我有一事不知当讲不当讲……您看，这光锥……您懂的[doge],0,"调侃,光锥"
12157,1.2,小游戏啊 我在崩铁里面能玩到崩豆人吗？[吃瓜][doge],0,"吃瓜,小游戏"
100748,4.2,这月下执剑站立看着像绝地武士啊,1,"像,绝地武士"
18215,1.4,MBM7WFF5PECC,0,兑换码
17806,1.3,已经攒了一百多抽了饮月月快来吧[打call]我已经快忍不住了想要抽卡的手了[保卫萝卜_哭哭],1,"攒抽,期待,打call"
12032,1.2,上不了热搜榜就离谱,-1,"离谱,上不了热搜"
100416,4.2,纪念册链接在哪,0,"询问,纪念册"
8819,1.1,感觉这次pv有点碎…,-1,"碎,pv"
70822,3.4,"我艹这简介[哦呼]
让我来讲述一群追逐烈日的若虫吧，再创世的凯歌——他们自门扉起，于王座终，走过安眠地的花丛，却在黎明升起时坠落。",1,"哦呼,简介,燃"
52876,2.7,爱莉希雅,1,爱莉希雅
100331,4.2,丹恒又变饮月了！！！,1,"丹恒,饮月"
32411,2.1,不是哥们儿，你们正常一点的我害怕[口罩][doge][吃瓜],0,"调侃,害怕"
53743,2.7,"GVZFESL8JGUY
RCZEXSLQ3HVL
BDZXWB4RJZC8",0,兑换码
94895,4.0,[惊讶],0,惊讶
13495,1.2,终于放我CP出来啦[抓狂],1,"CP,期待"
61752,3.1,万敌这段塑造真心不错啊，继续保持,1,"塑造不错,继续保持"
7726,1.1,这评论区，笑死了。喷没主线喷到没产能，看不到版本几个活动和四个同行。喷福利喷养成，仿佛星铁是已经公测两年半了，诶我一定要打满忘却之庭，诶我第二队拉不起来一定是游戏的错，6。我正常玩家原神深渊满星也经历了一年捏，好急啊你们都[大笑],1,"笑死了,正常玩家"
79627,3.6,第2020个点赞[doge_金箍],0,点赞
48618,2.5,呼雷:我打镜流，真的假的？会赢吗？,0,疑问
7233,1.1,"提醒一下的道u吗，看到我的时候码要没了9A6BHRKX4XNL
5S6BZ93E4WN8
TTNAYQ3FMF9U",0,兑换码
18246,1.4,"镜流和白珩？？
我姬达响了！！
新的cp已经出现！！
我们怎么能够停滞不前！",1,"新CP,姬达响了"
103001,4.3,都是谁复刻啊，我没看直播,0,询问
8257,1.1,"静流：小弟弟你要不要~
我：要！要！要！[抓狂][抓狂][抓狂]啊啊啊啊啊啊啊啊啊啊啊啊啊！！！！~~~~~~~~~~~~~~",1,"要,抓狂,兴奋"
101094,4.2,emmm[思考][思考][思考]。。刃明明躲开了BOSS的枝条为什么会出现在BOSS的肚子那里？刺中刃后吸收了力量（倏忽的血肉？）[思考][思考][思考]？不太懂，查了下四华的意思，看到SP刃的立绘又觉得有意思了，红莲华有烦恼的意思又象征着生命的顽强和不灭。立绘双手落下花瓣可能是有丢弃烦恼的意思？胸口开花代表生命的顽强任然在绽放？而立绘上面的黄色彼岸花是不是代表的黄莲华？是不是代表着解脱、自我和解涅槃新生的意思？[思考][思考][思考]丹恒帮刃拔刺的动作是不是代表着他俩和解了？[思考][思考][思考],0,"思考,分析"
17162,1.3,所以停云呢[笑哭][笑哭],0,"疑问,停云"
52776,2.7,星期日非常的可恶，因为七可休,-1,可恶
88132,3.8,流萤刚想庆祝情敌在3.7没了，自己在3.8[笑哭],0,"笑哭,调侃"
79692,3.6,我不会让你，孤单一人的！！,1,不会让你孤单
21802,1.5,@原神  能不能学着点,-1,"学着点,批评"
51414,2.6,乐队？！（警觉[星星眼][doge][辣眼睛]）,1,"警觉,星星眼,期待"
87533,3.8,这也是回收伏笔的一部分吗[doge],0,回收伏笔
103662,4.3,以防你不知道老大一共有三个镜头，除了01:53，还有00:54刃背后，01:20右边的手,0,"镜头,信息"
48499,2.5,我也太想进步了(叽米音),1,"想进步,期待"
75647,3.5,你知道的，我和昔涟很早就认识了，这女人可爱的不可思议，我们曾一起在别的故事里拯救世界，虽然我也很想辅佐刻律陛下，有时候做出决定很难，经过一瞬间的思考我决定计划有变，我要用所有车票带昔涟上车。至于刻律德菈，祝她在奥赫玛一切顺利。,1,"可爱,期待,厨力"
7244,1.1,主线呢,-1,"主线呢,抱怨"
14105,1.3,兑换码,0,兑换码
20275,1.5,BBXGD7M6KE5C,0,兑换码
12078,1.2,我超我越来越期待1.2了[Cat2_Launch!][Cat2_Launch!][Cat2_Launch!][Cat2_Launch!][Cat2_Launch!],1,"期待,兴奋"
27049,2.0,"兑换码：
7AZGNB2CL77G
QAHHPSKUM7N4
RSGG7AKVMP6Q
卡池信息：
上半：黑天鹅
下半：火花
复刻：
饮月，景元",0,"兑换码,卡池信息"
42052,2.3,我飞宵呢？别藏了,-1,"别藏了,不满"
102335,4.3,帅[星星眼],1,"帅,星星眼"
6617,1.0,愿此行，终抵群星！,1,"愿此行,终抵群星,正面"
93769,4.0,[25年度表情包_一][25年度表情包_起][25年度表情包_摸][25年度表情包_凹][25年度表情包_猫],0,表情包
71113,3.4,奇怪视频里有狗哥，配音表里怎么没有神奈延年？,0,疑问
86431,3.7,话说大衍穷观阵的算力真的足够演算翁法罗斯的未来吗？,0,疑问
12334,1.2,"RT8878D2ULX4
JA9878C2CMF8
EARQP9UKDMYU",0,兑换码
8217,1.1,称不上建议，说是我个人的愿望吧。崩铁千万别想原一样一年出一个星球，崩铁背景那么大 光仙舟都有几艘了 咱可以偶尔穿插一点别的星球或者世界的故事啊,-1,"建议,失望"
32471,2.1,我草砂金好伟大的一张脸[喜欢],1,"伟大,喜欢"
62282,3.2,你们平常都叫这个游戏什么名字？,0,询问
28142,2.0,为啥我看个前瞻感动的想哭[委屈],1,感动
103309,4.3,联动有送光锥活动吗？,0,询问
31436,2.1,趁现在没人，我是砂金的狗😭,1,"厨力,喜欢"
97880,4.1,看来下次前瞻才有大活[微笑],0,期待
18258,1.4,覆雪下的往事随霜而来，覆雪之下？@覆雪之下--,0,疑问
39727,2.3,流萤我是你的狗！,1,"厨力,喜欢"
12183,1.2,所以说为什么回放还不开？,-1,"抱怨,失望"
23320,1.6,你知道的,0,
60102,3.1,"看见我你就该去使用兑换码了

兑换码持续到2.15日晚24点前

兑换码
8UU5JPRKENPY
9CV5J69KE67L
WUV4KN8KW7N8

上半
缇宝+云璃
下半
万敌+霍霍

最后祝大家十连双金，小保底不歪！抽卡顺利！",1,"祝福,兑换码"
65291,3.3,真四完了啊,-1,完了
69707,3.4,1,0,
21557,1.5,我4号都可以领到的？,0,领到
20505,1.5,景元真忙，各个片场到处跑,1,"忙,到处跑"
39814,2.3,直播在逃人员,1,在逃
1863,1.0,找个同车的，我不想一个人坐[大哭],-1,"大哭,不想一个人"
19640,1.4,[脱单doge],0,
13544,1.2,强氪648才把罗刹搞出来，up池非的离谱，常驻又欧的很，搞反了吧[多多poi_大哭],-1,"强氪,非,离谱,大哭"
11072,1.2,好好好主线来了,1,"好好好,主线"
89402,3.8,小年夜开4.0，希望拿点真国风剧情出来，过年福利多点，大过年的做你剧情，别影响我心情。一年了我还没忘了那350星穹的银河倒霉蛋，确实愿赌服输，今年一年抽卡都挺欧的。,0,"希望,国风,福利,影响心情"
48391,2.5,究竟谁传的送灵砂啊，官方从未说过，内鬼瞎几把乱说别来找官方滑坡啊,-1,"乱说,滑坡"
99182,4.1,新的四星角色什么时候出,0,"新四星,什么时候"
18410,1.4,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊我的镜流老婆🥵镜流！！！！！阳光且健康的跑步）（跨栏）（阳光且健康的跑步）（三分投球）（七彩广播体操）baby!（扭转呼啦圈）啊啊啊啊啊啊!!!!（三分投球入框）（跳舞）（随风飘荡）（自信）（幸福）（沐浴阳光）（冲刺）（舒坦）（头不昏了）（胸口无不适）（精神振奋）（食欲大增）（脚步轻盈）（温柔）（暖心）（宁静）（热爱生活）（清风徐来）（亢奋）（奋发图强）（强身健体）（体内有热流涌动）（上房揭瓦）（跳舞）（冲出银河系）（有劲儿）,1,"镜流,老婆,啊啊啊"
27834,2.0,[崩坏3·光辉矢愿_瞄准][崩坏3·光辉矢愿_大伟哥][崩坏3·光辉矢愿_编剧]烧鸡老师的含金量,1,含金量
65871,3.3,不是，谁特么在万敌躺的那一帧发“死不瞑目”的[大哭][大哭][大哭],-1,"大哭,死不瞑目"
93225,4.0,我问下，版本pv的主题曲在哪,0,询问
42613,2.3,流萤待遇比黄泉还好，专属遗器加千星游记和动画短片还有五星陪跑以及配队这待遇不说了。,1,"待遇好,专属遗器,千星游记,动画短片,五星陪跑"
98993,4.1,丹恒从上个版本没消息后，甚至Pv里都没有出来[Mygo表情包_大哭](担心一秒钟),-1,"没消息,担心"
89623,3.8,谁去烧靖国神社？,-1,靖国神社
31096,2.0,07：29 不用谢,0,
32162,2.1,[原神·枫丹_看穿],0,
69513,3.3,只看到过洛杉矶4点的样子，因为在黎明升起时坠落,0,
61109,3.1,欧洛尼斯的火种怎么在那刻夏手里？,0,询问
42117,2.3,[哦呼][哦呼][哦呼],1,哦呼
49697,2.5,老镜我想你了[大哭][大哭][大哭],1,想你了
98220,4.1,"兑换码：
CE4K7KEYCUPQ
FXLKNKWHVURC
GEL37KXHDU9G
邀请码
CABZN6KSVN",0,"兑换码,邀请码"
11551,1.2,把刃的大招语音中的“我”换成“吾”会不会好点呢[思考],0,"思考,建议"
7559,1.1,想问一下，角色发的短信会被接收完吗？我已经两天没收到短信了，可是我看到有人还能收到景元的，我就没收到过。这是正常还是有什么问题吗？有没有好心人告诉我一下[大哭],-1,"没收到短信,问题,大哭"
38897,2.2,这帽子是不是那套遗器，钟表匠的遗产啊？,0,"询问,遗器"
90363,3.8,记忆是梦的开场白，时光在静候你醒来,0,
99611,4.2,狼王归位！,1,狼王归位
65947,3.3,所以阿格莱雅复刻值得抽吗？（缺二队[星星眼]）,0,"复刻,值得抽"
87725,3.8,为什么我看的时候显示一个人在看😨,0,"显示,一个人"
68951,3.3,好好好…好好好,1,好好好
59962,3.1,万敌自动释放技能认真的？纯手动党用万敌还要被你们官方逼着强制自动？,-1,"强制自动,手动党,逼"
4230,1.0,可有同车[脱单doge],0,同车
74565,3.4,告诉我！！岛怎么飞！1！,0,"岛,怎么飞"
7274,1.1,00:30 武器样子好像真理之钥,0,"武器,真理之钥"
6439,1.0,刚开头卡农直接让我想到毕业旅行，鼻子直接一酸,1,"卡农,毕业旅行,鼻子一酸"
71813,3.4,直播里说半年之内还送一个，说的就是他吧[doge],0,"送,他"
102795,4.3,还有阮梅！！！！！,1,阮梅
76163,3.5,星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日星期日,1,星期日
66771,3.3,？那我问你，我猫呢？我缇呢？我敌呢？丹恒都变龙尊了，事态得有多严重啊？小白锤地要高喊我什么都做不到了吗？,-1,"猫,缇,敌,丹恒,事态严重"
65160,3.2,不要死啊，不要我啊,-1,"不要死,不要我"
68413,3.3,盐都不盐了,0,盐都不盐
68025,3.3,饮月老师终于肯出来溜溜啦,1,"期待,饮月"
76489,3.5,黄金迷境大饭店活动里有烩面吗?,0,询问
81375,3.6,黑化依旧略带傻气[吃瓜],1,"可爱,黑化"
91052,3.8,我鸟还是一如既往的貌美😍🌹,1,"貌美,喜爱"
26604,2.0,烧鸡编剧、姬子老师、崩坏系列，好久没看到这组合了好期待啊，好期待啊[崩坏3_七][崩坏3_十][崩坏3_米][崩坏3_长][崩坏3_刀],1,"期待,组合"
99535,4.2,来的及时,1,及时
53920,2.7,为什么感觉这次的星期日任务会有点像倾落伽蓝……（如果伤到某些人就真的对不起对不起对不起……）,0,"担忧,相似"
43432,2.3,一切向流萤酱前进,1,"流萤,前进"
87695,3.8,依旧[笑哭],0,笑哭
56036,3.0,"50万星穹吗…喝哈哈哈哈哈！
来吧，看看谁能笑到最后--游戏开始！😜
倍投时间😄😋
加注回合😉
全部压入！😘
感受厄运重压！😝
终局从天而落！😄
压上一切！😃
孤注一掷！😁
出局！😉
离场！😏
即使身处逆境，人只要还有希望，就一定会跟注🤲✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨
你们蕴含的可能性，值得让我放手一搏！😡
恶徒巡游！😁
不灭的偶然！😁
骰子已被掷下，所有，或一无所有！！！😈
所有，或一无所有！！！！！！👿😈😈😈",1,"兴奋,期待,游戏"
17595,1.3,吸溜吸溜吸溜，斯哈斯哈斯哈，汪汪汪汪，哈哈哈哈，吱吱吱亲亲亲亲亲亲亲[妙啊],1,"兴奋,喜爱"
72813,3.4,可惜，联动没能给万敌出个金闪闪的皮肤,-1,"可惜,联动,失望"
83495,3.7,新歌新千星,1,"期待,新歌"
48583,2.5,啊！！！！！有我的镜流啊！！！！我的老婆终于又看到你了啊！！！！！！！,1,"激动,镜流,老婆"
83670,3.7,孩子们你们觉得小白能活到最后吗？[颂乐人偶_眯眼笑],0,"询问,担忧"
89147,3.8,我的阿萤！不！😭,-1,"不,😭"
77253,3.5,华莱士:进度怎么卡99.99%了，让我康康怎么个事儿[思考],0,思考
76900,3.5,昔涟抬手那个片段第一时间想到就是因你而在的故事PV中的片段，这或许是一个彩蛋吧！,1,"彩蛋,期待"
10882,1.2,@配音演员刘圣博 [doge],0,
21703,1.5,"原来你也是。。。
地振高岗一派西山千古秀",0,
67093,3.3,这些带小宠物的角色，都能直接丢崩坏因缘精灵里了[笑哭],1,"笑哭,有趣"
3228,1.0,"蒙德ICE，璃月CRH，稻妻新干线，枫丹TGV，盗宝团KTX
须弥的火车还有挂票。纳塔人大多坐飞机或者开车，因为征地问题也修不了高铁。至冬连接璃月的高铁在建设",0,
36840,2.2,或许是联盟玉兆派上用场了。也或许这一幕不是在匹诺康尼，可能是2.3结尾的仙洲剧情预告,0,猜测
82630,3.7,早,0,
98669,4.1,[脱单doge][脱单doge][脱单doge],0,
92185,4.0,我op主题曲呢[Ave Mujica_我有��说][Ave Mujica_我有话说][Ave Mujica_我有话说],-1,"不满,主题曲"
53735,2.7,这个才是版本pv，播放量被翁法罗斯彻底碾压了[笑哭],0,比较
71271,3.4,我最担心的事情还是发生了，小白还是看到了盗火行者面具之下的样子，，他要怎么面对这个杀了自己伙伴的另一个自己呢？[大哭]哦不，小白，，，,-1,"担心,难过,大哭"
7888,1.1,是的，你的兑换码已经过期了。[脱单doge],0,兑换码
1999,1.0,[崩坏3·终焉归始_骑马][崩坏3·终焉归始_克利希娜][崩坏3·终焉归始_电力充足],0,
67833,3.3,好期待[给心心],1,期待
94741,4.0,乐,0,
19285,1.4,南无阿弥陀佛,0,
38692,2.2,仙舟居民看着出发的将军：要打仗了？[OK],0,
48193,2.5,下个版本分别复刻谁？,0,询问
95148,4.0,注意防潮,0,
46583,2.4,"fgo：saber war 3——直面saber星神
崩铁：阿尔托莉雅（贪饕）
[脱单doge][脱单doge][脱单doge]",1,"有趣,doge"
19488,1.4,乔瓦尼是谁,0,询问
45803,2.4,现在让我们猜猜列车组上谁还沒有虚数命途呢？[崩坏：星穹铁道_微笑][崩坏：星穹铁道_看破][崩坏：星穹铁道_无语][崩坏：星穹铁道_惊][崩坏：星穹铁道_吃瓜ing],0,"猜测,表情"
16153,1.3,停云呢？停云呢？停云呢？！！！！！,-1,"不满,急切"
54171,2.7,CA7GNN2XMN 祝大佬抽卡不歪，十连双黄,1,"祝福,抽卡"
99126,4.1,群主说满200人女装，我:[OK][OK][OK],0,调侃
60479,3.1,"我们先假设缇宝是我的老婆😎
不好意思失败了，因为我真设了🥵",1,"喜欢,老婆"
18384,1.4,"MBM7WFF5PECC
FSMPWFE56EUG
NT4NEEFM6EV4",0,兑换码
9984,1.1,卡夫卡呢？,-1,"不满,询问"
20313,1.5,二字游戏！！！！！,-1,二字游戏
74037,3.4,地图 战斗跳过优化赶紧安排上，听下玩家的声音吧,-1,"优化,建议"
97938,4.1,[OK][OK],0,
66688,3.3,这3.3看来就纯过渡版本啊[辣眼睛],-1,"过渡版本,辣眼睛"
46961,2.4,"省流：

2UJFW9F7LYMY

8DJFF8X6LZM4

KC3FFRE6LZMQ",0,兑换码
17991,1.4,[打call],1,打call
38844,2.2,还是让神君去愿为逝者哀哭吧，要不景元压力有点大[脱单doge],1,"幽默,厨力"
43734,2.4,哦耶,1,开心
78339,3.5,海瑟音海瑟音海瑟音海瑟音海瑟音海瑟音海瑟音海瑟音海瑟音海瑟音！！！！！！！！,1,"期待,厨力"
82374,3.6,啥，三月成boss了吗？[笑哭],0,疑问
36645,2.2,……cool,1,cool
53389,2.7,自塑尘脂太少了，放商店里让我每个月兑换一个也行呀,-1,"太少,建议"
59201,3.0,谢谢，终于欧了一把[微笑],1,"欧,开心"
