评论ID,版本,评论内容,评论时间,点赞数,情感标注,标注理由
83134,3.7,买榜姐这也要买吗[doge_金箍],2025-10-24 20:16:55,1,,
19051,1.4,好家伙,2023-09-29 20:33:55,0,,
96209,4.0,@我不是赤寒,2026-02-07 11:22:22,0,,
21864,1.5,这期pv的播放咋这么低[脸红],2023-11-25 16:14:18,0,,
50653,2.6,叽米你是野叽大学的吗[脱单doge][脱单doge][脱单doge],2024-10-11 20:07:38,0,,
68790,3.3,请看下集:,2025-05-10 03:05:30,2,,
14423,1.3,祝各位开拓者不歪，单抽出金[脱单doge][脱单doge][脱单doge][脱单doge],2023-08-18 20:01:56,1,,
2254,1.0,漂亮姐姐我来咧[给心心][给心心],2023-03-24 23:23:42,1,,
37027,2.2,闪现，匹诺康尼[笑哭],2024-04-26 20:29:31,0,,
90545,3.8,之前就总觉得匹诺康尼虎头蛇尾少了点什么，三次死亡不清不楚，繁育的小纸条没有填坑，合着隔了一整个大版本来填啊。。,2025-12-06 00:22:57,1,,
23505,1.6,真理与你同在,2023-12-15 20:31:19,0,,
97003,4.1,[doge],2026-03-13 20:05:40,1,,
96877,4.1,来啦,2026-03-13 20:05:18,0,,
20645,1.5,所以真的一年出一次大地图吗？？好慢。。。。,2023-11-03 20:12:37,26,,
13701,1.2,看完视频，我仿佛猜到了1.3的节奏了,2023-07-10 16:19:18,0,,
53045,2.7,"有人将会归来，有人正欲离去。梦境是如此朦胧不定——若想看清前路，必当回望往昔。
韩文CV：
「闭嘴」——신용우
忘归人——이명호
星期日——강성우
黑塔——김서영",2024-11-22 20:03:12,0,,
51273,2.6,歪4命了，4+1了[藏狐],2024-10-11 20:16:42,0,,
24129,1.6,让隔壁某自称知识之神的小羽毛球学一点，这才叫“知识与你分享”！[滑稽],2023-12-15 21:23:37,2,,
21460,1.5,《优雅，太优雅了》,2023-11-04 10:43:41,0,,
23115,1.6,“知识理应共享，我要创造出拥有率最高的角色”,2023-12-15 20:28:32,1,,
65081,3.2,哈?上热门了,2025-03-31 10:29:24,1,,
6928,1.1,银狼啊银狼，完成组织给的kpi了吗,2023-05-27 12:01:05,1,,
8191,1.1,道理我都懂但是我真的很想看主线[桃源_欢呼],2023-05-27 12:58:03,0,,
41061,2.3,"BVQSKTFMWXSQ
QC9S2BE4XFDU
7U9T3BE4EEVG",2024-06-07 20:13:07,3,,
16660,1.3,兄弟们刚入坑，这咋配对啊,2023-08-18 20:45:55,0,,
65021,3.2,老咸鱼了，哈哈无缘咯[喜极而泣],2025-03-30 13:00:53,3,,
36601,2.2,上一次看见这种构图还是在20年前,2024-04-26 20:19:37,6,,
26727,2.0,TMD！烧鸡老师还在追我！呱！我不要吃刀子口牙！[大哭][大哭],2024-01-26 20:55:26,38,,
100530,4.2,小蝶皮肤是送吗？,2026-04-10 21:03:41,0,,
36946,2.2,流萤！[崩坏3·光辉矢愿_不可以看]咱可不能向死而生啊，快跟我回家。,2024-04-26 20:27:17,0,,
13234,1.2,@星野愛是我推 这1.1我一秒都呆不下去了,2023-07-09 09:51:48,0,,
48095,2.5,许愿飞霄,2024-08-30 20:05:55,0,,
63289,3.2,欧卡牢司机花了半天时间的遐蝶痛车[脱单doge],2025-03-28 20:29:05,2,,
91698,4.0,OP没有了[大哭],2026-02-06 20:30:59,1,,
54170,2.7,"回归码：CA9YFHHPXN

祝大佬抽卡不歪，十连双黄",2024-12-04 22:03:23,1,,
49110,2.5,呼雷真敢来啊，3个令使,2024-08-30 20:25:58,0,,
12968,1.2,景元！我的将军！！！！！,2023-07-08 23:48:34,0,,
21344,1.5,崩铁不能没有景元元 仙舟罗浮不能没有景元元 我不能没有景元元！！！,2023-11-04 01:42:43,16,,
32333,2.1,星穹铁道一周年快乐,2024-03-16 20:54:57,2,,
79695,3.6,是不是没有活了，大黑塔怎么又复刻了，有几个一年多没复刻的角色不复刻了？[OK][OK][OK][OK][OK],2025-09-12 20:03:00,55,,
66350,3.3,小彩马吗？,2025-05-09 20:10:35,0,,
52991,2.7,想你了，虚空牢藏[星星眼],2024-11-22 20:00:19,2,,
55964,3.0,"50万星穹吗…喝哈哈哈哈哈！
来吧，看看谁能笑到最后--游戏开始！😜
倍投时间😄😋
加注回合😉
全部压入！😘
感受厄运重压！😝
终局从天而落！😄
压上一切！😃
孤注一掷！😁
出局！😉
离场！😏
即使身处逆境，人只要还有希望，就一定会跟注🤲✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨
你们蕴含的可能性，值得让我放手一搏！😡
恶徒巡游！😁
不灭的偶然！😁
骰子已被掷下，所有，或一无所有！！！😈
所有，或一无所有！！！！！！👿😈😈😈",2025-01-01 21:39:09,0,,
103736,4.3,阿刃[大哭][大哭]特别的爱给特别的你[大哭][大哭][大哭]终于来了等死我了,2026-05-22 21:34:36,4,,
41017,2.3,直播里叽米很惨的，被翡翠下契约了[笑哭],2024-06-07 20:12:47,2,,
21003,1.5,播放量败给姐姐了,2023-11-03 21:29:06,3,,
20992,1.5,BBXGD7M6KE5C,2023-11-03 21:27:10,1,,
2586,1.0,[魔法学院_好厉害],2023-03-24 23:39:31,1,,
52184,2.6,基尼太美,2024-10-12 09:22:25,0,,
92665,4.0,阿哈哈哈哈哈哈哈哈哈,2026-02-06 20:32:54,1,,
75338,3.5,2022年的今天、明天和前天,2025-08-02 20:46:35,31,,
43834,2.4,?，1分钟100多评论,2024-07-19 20:01:26,0,,
55313,3.0,我要是抽到50万星穹就去买彩票去,2025-01-01 21:07:27,1,,
99734,4.2,新版本是要来波大的吗，那我要带领“高人”严肃观看,2026-04-10 20:36:09,3,,
22174,1.6,哦6666,2023-12-15 20:20:44,0,,
81185,3.6,许愿三月01不歪,2025-09-12 20:18:29,0,,
99225,4.1,CA7KSC95MN,2026-03-15 11:23:49,0,,
37238,2.2,牢景跟黄泉两令使，更别说各个势力命途行者也都在。哪个势力胃口这么大能吃得下啊。牢景不会是pv诈骗吧[藏狐],2024-04-26 20:37:54,1,,
21282,1.5,俩活宝[喜极而泣][喜极而泣][喜极而泣]单独出个节目吧,2023-11-04 00:26:44,0,,
94123,4.0,狼尊哇靠,2026-02-06 20:40:10,0,,
7048,1.1,准时凹,2023-05-27 12:01:51,0,,
103548,4.3,这凛怎么拿着宝石剑，这不是樱线的吗，这开了吧[藏狐][藏狐],2026-05-22 20:30:34,3,,
12270,1.2,"没看前瞻,哪位大佬知道卡妈和刃谁是上半?[崩坏3·光辉矢愿_安详]",2023-07-08 20:51:16,0,,
59703,3.1,遐蝶不会是在被刀后找到另一半力量吧[笑哭][热],2025-02-14 20:10:18,1,,
52811,2.7,崩坏还在追我TMD,2024-11-22 19:54:56,0,,
20414,1.5,[给心心],2023-11-03 20:06:00,0,,
25187,1.6,我这就去把托帕给拉满[打call][打call][打call],2023-12-16 07:38:19,0,,
80006,3.6,周天会在翁法洛斯下车直接创造乐园吗？虽然还没开拓过但是他好像也不是无名客阵容的，不过你终于有剧情了！[大哭],2025-09-12 20:05:01,0,,
56967,3.0,要那個6+5好呢,2025-01-01 23:19:04,0,,
21942,1.6,参见义父！！,2023-12-15 20:18:57,0,,
100283,4.2,拉完了，建议4.2别登录，尤其是网页活动 领册子什么的，没用，别登录,2026-04-10 20:50:09,0,,
67027,3.3,"mwnseffnfvnq
yx6tfxxnwdqu
pf7affe6edrg",2025-05-09 20:18:19,0,,
12129,1.2,我竟然为了干原神而把直播给忘了。,2023-07-08 20:35:54,4,,
67379,3.3,猫猫，丹恒，缇宝，无敌，mhy你想干什么[黑眼圈_金箍],2025-05-09 20:25:31,0,,
39243,2.2,我星宝龙傲天的一生为什么出了雅利洛就没有高光了我请问。,2024-04-30 18:12:01,1,,
49059,2.5,建议自选卡池期期出，这样想抽就抽 或者直接不玩复刻那套，想抽啥抽啥[吃瓜],2024-08-30 20:23:59,7,,
26454,2.0,简介里写均与原作无关？[崩坏：星穹铁道_呆],2024-01-26 20:50:58,1,,
82950,3.7,[打call],2025-10-24 20:16:11,0,,
11423,1.2,我要锐评某二字游戏了[藏狐],2023-07-08 20:08:38,1,,
9695,1.1,躁候1.1[抓狂],2023-05-29 10:23:19,0,,
82376,3.6,"为什么最后不是集齐12火种之后爷变成超大垃圾桶“塔塔洛夫”呢 之前皮诺康尼不久已经有过建模和桑搏护肘了吗 这不用星铁项目组能过得去心里的那一关吗[doge]
血书昔涟下半卡池开放“塔塔洛夫”（1/10086）[doge]",2025-09-13 19:23:15,28,,
30434,2.0,我谢谢你😭,2024-02-06 18:57:30,15,,
21270,1.5,有饮月、镜流和符玄，霍霍要不要抽?,2023-11-04 00:14:13,0,,
23743,1.6,各位开拓者可以给我一个祝福嘛[保卫萝卜_哇],2023-12-15 20:47:34,259,,
83347,3.7,没办法,2025-10-24 20:17:55,0,,
57204,3.0,我一手景元元肯德基，一手飞霄霄蜜雪冰城,2025-01-01 23:54:51,0,,
18176,1.4,亮一下[脱单doge],2023-09-29 20:06:06,0,,
29802,2.0,看到辣个男人的时候，悬着的心终于是死了[墨镜],2024-01-27 22:34:42,2,,
101397,4.2,1,2026-04-28 21:53:32,0,,
90471,3.8,会萤吗？,2025-12-05 23:27:09,0,,
81510,3.6,周日哥：孩子们，我能肘赢三月吗,2025-09-12 20:34:13,1,,
102561,4.3,联动太好了，英雄王，我再也不说你了。,2026-05-22 19:58:47,1,,
51178,2.6,我嘞个芮克先生和苦茶大师啊[笑哭],2024-10-11 20:14:17,2,,
100102,4.2,周年庆直播上热搜没，没注意,2026-04-10 20:45:43,1,,
34305,2.1,CA4A6T8A2N求求了[脱单doge],2024-03-17 09:57:28,0,,
51933,2.6,CA2NSL5RXN  回归邀请码。谢谢🙏,2024-10-11 22:18:23,0,,
4841,1.0,解解们喜欢的男角色太多了，有点害怕,2023-03-25 10:21:07,3,,
99752,4.2,来支持了[doge_金箍],2026-04-10 20:36:56,1,,
66835,3.3,"白厄：我是终将升起的烈阳。
换言之，是要恭听烈阳的轰鸣了[大笑][大笑][大笑]",2025-05-09 20:15:29,0,,
70283,3.4,jk流萤相册[喜欢][喜欢],2025-06-20 20:06:39,1,,
82133,3.6,这次怎么什么信息都没有？,2025-09-13 01:19:06,0,,
23350,1.6,爹！,2023-12-15 20:30:04,0,,
98078,4.1,求求多點星軌之兔現在的根本玩不夠玩還不夠難,2026-03-13 20:11:37,0,,
23022,1.6,赢麻了,2023-12-15 20:27:51,0,,
59835,3.1,那么黑衣人是谁呢？真的好难猜呀[吃瓜][吃瓜],2025-02-14 20:14:12,2,,
88745,3.8,手术要全麻，可以梦见她吗[给心心],2025-12-05 20:05:57,2,,
103344,4.3,这是绘世还是姬子？有车票，用画笔，还能幻化列车,2026-05-22 20:10:38,1,,
14086,1.2,跟个走迷宫一样[脱单doge],2023-08-15 18:17:16,1,,
81191,3.6,她笑得真好看[崩坏3·光辉矢愿_吃西瓜冰],2025-09-12 20:18:38,0,,
89414,3.8,4.0的延期无疑让玩家的期待降低了，哪怕最后上线了，真的是策划策划认为的最好的内容吗，所以我单纯的，纯粹的，仅仅的，为4.0原本的内容感到可惜,2025-12-05 20:15:56,0,,
76996,3.5,bro们，b站上那20张专票活动是假的，别信,2025-08-02 21:37:42,1,,
61144,3.1,音乐和剧情都好带感[tv_调皮],2025-02-14 22:26:30,0,,
82667,3.7,来了,2025-10-24 20:15:22,0,,
23771,1.6,给评论区干爆了，看来我可能要见证一个零赞的评论区了[脱单doge],2023-12-15 20:48:15,5,,
90307,3.8,黑暗版本的萨姆，有趣（似乎和繁育有关）,2025-12-05 22:25:21,1,,
61303,3.1,遐蝶被砍了？,2025-02-15 00:34:20,0,,
103969,4.3,退游好久了现在回来我的61万敌还肘的动吗,2026-05-23 01:23:03,2,,
39377,2.2,卡在沙金根本打不过去，不能调低难度吗？,2024-05-08 15:38:50,0,,
51398,2.6,"💜老🧡婆💛不💚在💙家💗 
💜一🧡个💛人💚寂💙寞💗 
火✩熱✩星✩鐵✩兌✩換✩碼 
❤️❤️🔞星鐵兌換碼🔞❤️❤️
️❤️❤️🔞🔞等你來🔞🔞❤️❤️ 
❤️激♀情♂星鐵兌換碼❤️
❤️線路一❤️NVXA84D68HXC❤️
❤️線路二❤2VWS84DNRZXY❤️
❤️線路三❤7DWS8MCN8ZXL❤️",2024-10-11 20:20:21,2,,
22339,1.6,"知识理应共享，我要创造出持有率最高的角色——“真理医生”，维里塔斯·拉帝奥
崩铁圣经！[打call]",2023-12-15 20:22:07,0,,
60699,3.1,万敌在下半，那就可以考虑一命或者专武了,2025-02-14 20:34:41,0,,
14352,1.3,好诶(･∀･),2023-08-18 20:01:43,0,,
50181,2.5,CAESJ85KXN各位义父义母还差两个了求求了,2024-09-16 21:26:32,0,,
83234,3.7,来啦[崩坏3·光辉矢愿_遨游],2025-10-24 20:17:18,0,,
62399,3.2,前面骂的可真愉快呀，能不能退坑不玩就不要来恶心还在玩的呢？,2025-03-28 20:20:14,3,,
44301,2.4,小三月一把战斗下来到底是奶茶先撑不住还是半月板先撑不住呢[妙啊],2024-07-19 20:06:55,1,,
87794,3.8,孩子们乱破咱不考虑删除,2025-12-05 20:01:29,0,,
49409,2.5,签到十连还有吗,2024-08-30 21:00:13,0,,
40101,2.3,今天高考语文进入考场卷子发下来看到题目的那一刻我就满头大汗，我无从下笔坐在座位上抓耳挠腮，这时我想起了今天晚上星穹铁道前瞻想到了流萤，想到了老师说过爱一个人是不会有错了，我定下心神，开始在卷面上奋笔疾书写下流萤的名字，我成功了我成功的被赶出了考场，被赶出考场沐浴着阳光我抬头看着太阳恍惚间好像看到了流萤在对我微笑，我百思不得其解难道爱一个人真的有错吗,2024-06-07 20:05:17,1,,
79973,3.6,塔居然这么快又复刻了[豆泥餐厅表情包_精神恍惚],2025-09-12 20:04:52,0,,
30057,2.0,加强景元！！！！！！！,2024-01-29 02:26:08,4,,
52089,2.6,7DWS8MCN8ZXL,2024-10-12 00:38:12,1,,
79009,3.5,为什么感觉丹恒有点像这个[笑哭],2025-08-04 19:10:03,0,,
5829,1.0,同车的，有没有吖[微笑][微笑],2023-03-25 20:37:47,1,,
71440,3.4,"QW9VXBRM9LEL
AFQVXBRLQLFU
BERCXBQ49LXY
祝各位开拓者十连三金",2025-06-20 20:32:41,92,,
36504,2.2,知更鸟好美丽，感觉歌姬都有一种独特的吸引力[桃源_乖巧],2024-04-26 20:18:06,0,,
12329,1.2,you，you，you and you. All three of you are staying right here.[打call][打call],2023-07-08 21:00:08,1,,
20607,1.5,下个版本就是新的星球了,2023-11-03 20:10:55,0,,
43849,2.4,好耶[给心心],2024-07-19 20:01:34,0,,
24174,1.6,赞美真理,2023-12-15 21:26:41,0,,
57171,3.0,黑塔_亚伯拉罕，学徒途径序列一，星之匙，成神仪式是觐见博识尊并返回空间站对吧[脱单doge][脱单doge][脱单doge],2025-01-01 23:49:52,0,,
88104,3.8,[吃瓜][吃瓜][吃瓜][吃瓜],2025-12-05 20:02:34,0,,
62594,3.2,真有仓库技啊😅,2025-03-28 20:21:55,0,,
11784,1.2,饮月真的好帅啊[喜欢],2023-07-08 20:17:15,0,,
59416,3.1,万敌真的帅到我了,2025-02-14 20:02:38,2,,
11824,1.2,我错过直播了，所以我问一下1.2的出角色是什么呀，可以跟我说说么，谢谢了,2023-07-08 20:18:36,0,,
71472,3.4,完啦，我垫池子啦，手里就20多抽，池子里垫了100多抽,2025-06-20 20:32:59,0,,
89644,3.8,"2E2Y9TZFWFZQ
AFJZOBZXWFJC
2WKG9BZWFW3G
这次前瞻东西很少，江户星也没出，应该是因为最近日本的事情，江户星需要调整所以这次版本会持续八周",2025-12-05 20:23:11,0,,
19686,1.4,劇透那個露臉一剎的是白露的，祝你期期歪白露，白露專武,2023-09-30 00:09:21,0,,
78073,3.5,啥时候出个和崩3一样的动画回顾，有些过场动画就在剧情里放了一下就没了还想多看几遍,2025-08-03 01:15:57,1,,
101894,4.2,崩坏星铁道周年庆快乐,2026-05-02 02:38:46,0,,
1533,1.0,好耶！抽卡规划已做好，快来吧[星星眼][星星眼][星星眼],2023-03-24 23:04:29,1,,
82973,3.7,老角色加强呢,2025-10-24 20:16:16,0,,
52911,2.7,妈呀，抢钱了。。。,2024-11-22 19:57:54,1,,
47913,2.5,啊,2024-08-30 20:01:53,0,,
21096,1.5,梦想之地匹诺康尼，你倒是开啊！,2023-11-03 22:00:33,0,,
98124,4.1,@仙橙子味皮 ？啊？,2026-03-13 20:12:32,1,,
66989,3.3,对的兄弟，对的[藏狐],2025-05-09 20:17:44,1,,
3677,1.0,有没有一起的小伙伴～,2023-03-25 01:17:54,1,,
2995,1.0,来啦[罗伊Roi_好耶],2023-03-25 00:03:56,3,,
60298,3.1,怎么那么像乐土啊Ծ‸Ծ,2025-02-14 20:20:59,1,,
76053,3.5,爷是昔涟人间体[doge_金箍],2025-08-02 20:55:32,0,,
103589,4.3,老刃跳舞的图呢，怎么还没人发,2026-05-22 20:37:26,1,,
57755,3.0,飞霄那张光追 真tm 太好看了吧[大哭],2025-01-02 03:18:46,0,,
52361,2.6,"课代表总结:《崩坏：星穹铁道》2.6版本PV：「毗乃昆尼末法世记」展示了游戏内角色准备开始新章节的情景。视频中通过音乐和场景切换，营造出一种紧张而充满期待的氛围。随着演员们的登场，观众可以感受到剧情即将进入高潮部分。

这部预告片真是太精彩了，制作团队的用心可见一斑，期待游戏的新篇章！
--由@电脑人一 召唤发送，其他AI工具点头像自取",2024-10-14 17:15:19,0,,
80720,3.6,好有范儿！自信且有魅力，帅！[墨镜],2025-09-12 20:10:08,1,,
85008,3.7,"白厄，白厄，
你一定要活下来，你不是向往银河星空，
渴望与我们同行的开拓之旅吗[大哭][大哭][大哭]
哪怕付出任何代价，我都想要你活下来[大哭]
他不是无缘黎明的卡厄斯兰那
他是我们最重要的不会遗忘的救世主啊！！！
米哈游我求求你不要这么对白厄😭！！！",2025-10-24 20:53:47,1,,
51018,2.6,和开拓者一辈子乐队吧！,2024-10-11 20:11:36,0,,
87442,3.8,记忆是梦的开场白～～～,2025-12-05 20:00:39,0,,
51339,2.6,列车三人组出动！好喜欢丹恒和穹整一些有点好笑但又不太能笑的剧情哈哈哈哈超级可爱和有趣的气氛。三月七和知更鸟好美丽得捏。,2024-10-11 20:18:31,0,,
47462,2.4,飞霄帅啊,2024-07-20 16:16:40,0,,
14916,1.3,Type-C的后背好色😍,2023-08-18 20:03:22,0,,
48869,2.5,"2.5开始混池了，
上半：飞霄，复刻卡夫卡、黑天鹅、知更鸟
下半：灵砂，复刻托帕
猜猜是那个1.0到2.0角色到现在还没复刻？
牢帝奥：孩子们，这版本我没复刻[doge]",2024-08-30 20:19:24,5,,
65325,3.3,直播间在逃人员,2025-05-09 20:00:46,0,,
55292,3.0,两抽去搏3000抽，我可能赚的不多，但肯定不亏[加油][加油][加油],2025-01-01 21:06:41,0,,
33697,2.1,所有流萤脸上看着像裂痕的是什么？,2024-03-16 21:54:28,1,,
100435,4.2,刃叔还在抗伤,2026-04-10 20:56:42,56,,
24656,1.6,庸人自有创造最高拥有率的办法，知识理应共享！,2023-12-15 22:43:23,2,,
28485,2.0,啊？花火又改回来了？又能拉条了？这不直接起飞,2024-01-26 23:13:28,2,,
67548,3.3,看来盗火知道一些事情，说了火种必须由他还有什么轮回，我感觉就是来阻断轮回的,2025-05-09 20:32:03,0,,
54310,3.0,呦吼,2025-01-01 20:50:38,0,,
12529,1.2,绝灭大君，如此巨大的扇子，真让人心生向往。,2023-07-08 21:42:41,1,,
25039,1.6,一本子呼死队友我都夸他文武双全[doge],2023-12-16 00:51:06,14,,
78279,3.5,有谁跟我一样一直把注意力都放在泡泡身上。,2025-08-03 07:47:03,4,,
16888,1.3,直播发兑换码了吗[doge],2023-08-18 21:23:27,0,,
53453,2.7,哇居然送普池原始人耶，老板大气!,2024-11-22 20:31:57,0,,
76798,3.5,"此后将有百花绽放
昔涟也是一个和爱莉希雅一样，如花一般美丽的女孩",2025-08-02 21:23:47,0,,
46561,2.4,两位老婆你们好，欢迎加入俺滴列车大家庭（掏出票票）（擦擦）（单膝跪地）（递上）[领结猫_深情],2024-07-19 20:38:37,3,,
100578,4.2,看完前瞻直播的大家,2026-04-10 21:08:18,1,,
43423,2.3,看到差分宇宙两眼一黑，双重差分三重差分平行趋势，让人痛不欲生[捂眼][捂眼][捂眼][捂眼][捂眼],2024-06-11 17:34:58,2,,
66870,3.3,看到盗火行者这里转硬币也出现了赛飞儿的同款加速特效，我有理由怀疑这家伙是不是真的多周目玩家，而且身上已经有了大部分火种，所以他也可以使用诡计的能力来给自己加速，但他这抓着赛飞儿跑的画面还真让我想起了当年看萨维塔血虐巴里,2025-05-09 20:16:03,1,,
